tool,id,cwe
semgrep,javascript.express.security.audit.xss.direct-response-write.direct-response-write,CWE-79
semgrep,javascript.express.security.audit.xss.ejs.explicit-unescape.template-explicit-unescape,CWE-79
semgrep,javascript.express.security.audit.xss.ejs.var-in-script-src.var-in-script-src,CWE-79
semgrep,javascript.express.security.audit.xss.ejs.var-in-script-tag.var-in-script-tag,CWE-79
semgrep,javascript.express.security.audit.xss.mustache.escape-function-overwrite.escape-function-overwrite,CWE-79
semgrep,javascript.express.security.audit.xss.mustache.explicit-unescape.template-explicit-unescape,CWE-79
semgrep,javascript.express.security.audit.xss.pug.and-attributes.template-and-attributes,CWE-79
semgrep,javascript.express.security.audit.xss.pug.explicit-unescape.template-explicit-unescape,CWE-79
semgrep,javascript.express.security.audit.xss.pug.var-in-href.var-in-href,CWE-79
semgrep,javascript.express.security.audit.xss.pug.var-in-script-tag.var-in-script-tag,CWE-79
semgrep,javascript.express.security.cors-misconfiguration.cors-misconfiguration,CWE-346
semgrep,javascript.express.security.express-data-exfiltration.express-data-exfiltration,CWE-915
semgrep,javascript.express.security.express-expat-xxe.express-expat-xxe,CWE-611
semgrep,javascript.express.security.express-insecure-template-usage.express-insecure-template-usage,CWE-1336
semgrep,javascript.express.security.express-jwt-hardcoded-secret.express-jwt-hardcoded-secret,CWE-798
semgrep,javascript.express.security.express-phantom-injection.express-phantom-injection,CWE-918
semgrep,javascript.express.security.express-puppeteer-injection.express-puppeteer-injection,CWE-918
semgrep,javascript.express.security.express-sandbox-injection.express-sandbox-code-injection,CWE-94
semgrep,javascript.express.security.express-vm-injection.express-vm-injection,CWE-94
semgrep,javascript.express.security.express-vm2-injection.express-vm2-injection,CWE-94
semgrep,javascript.express.security.express-wkhtml-injection.express-wkhtmltoimage-injection,CWE-918
semgrep,javascript.express.security.express-wkhtml-injection.express-wkhtmltopdf-injection,CWE-918
semgrep,javascript.express.security.express-xml2json-xxe.express-xml2json-xxe,CWE-611
semgrep,javascript.express.security.injection.raw-html-format.raw-html-format,CWE-79
semgrep,javascript.express.security.injection.tainted-sql-string.tainted-sql-string,CWE-89
semgrep,javascript.express.security.require-request.require-request,CWE-706
semgrep,javascript.express.security.x-frame-options-misconfiguration.x-frame-options-misconfiguration,CWE-451
semgrep,javascript.express.session-fixation.session-fixation,CWE-384
semgrep,javascript.fbjs.security.audit.insecure-createnodesfrommarkup.insecure-createnodesfrommarkup,CWE-79
semgrep,javascript.firebase.firebase-hardcoded-secret.firebase-hardcoded-secret,CWE-798
semgrep,javascript.grpc.security.grpc-nodejs-insecure-connection.grpc-nodejs-insecure-connection,CWE-502
semgrep,javascript.intercom.security.audit.intercom-settings-user-identifier-without-user-hash.intercom-settings-user-identifier-without-user-hash,CWE-287
semgrep,javascript.jose.security.audit.jose-exposed-data.jose-exposed-data,CWE-522
semgrep,javascript.jose.security.jwt-hardcode.hardcoded-jwt-secret,CWE-798
semgrep,javascript.jose.security.jwt-none-alg.jwt-none-alg,CWE-327
semgrep,javascript.jsonwebtoken.security.audit.jwt-decode-without-verify.jwt-decode-without-verify,CWE-345
semgrep,javascript.jsonwebtoken.security.audit.jwt-exposed-data.jwt-exposed-data,CWE-522
semgrep,javascript.jsonwebtoken.security.jwt-hardcode.hardcoded-jwt-secret,CWE-798
semgrep,javascript.jsonwebtoken.security.jwt-none-alg.jwt-none-alg,CWE-327
semgrep,javascript.jssha.jssha-sha1.jssha-sha1,CWE-327
semgrep,javascript.jwt-simple.security.jwt-simple-noverify.jwt-simple-noverify,CWE-287
semgrep,javascript.knex.node-knex-empty-password-connection-string.node-knex-empty-password-connection-string,CWE-287
semgrep,javascript.knex.node-knex-empty-password.node-knex-empty-password,CWE-287
semgrep,javascript.knex.node-knex-hardcoded-secret-connection-string.node-knex-hardcoded-secret-connection-string,CWE-798
semgrep,javascript.knex.node-knex-hardcoded-secret.node-knex-hardcoded-secret,CWE-798
semgrep,javascript.lang.hardcoded.headers.hardcoded-basic-token.hardcoded-basic-token,CWE-798
semgrep,javascript.lang.hardcoded.headers.hardcoded-bearer-token.hardcoded-bearer-token,CWE-798
semgrep,javascript.lang.hardcoded.headers.hardcoded-github-token.hardcoded-github-token,CWE-798
semgrep,javascript.lang.hardcoded.strings.detected-private-key.detected-private-key,CWE-798
semgrep,javascript.lang.hardcoded.tokens.hardcoded-aws-secretaccesskey.hardcoded-aws-secretaccesskey,CWE-798
semgrep,javascript.lang.hardcoded.tokens.hardcoded-github-pat.hardcoded-github-pat,CWE-798
semgrep,javascript.lang.security.audit.code-string-concat.code-string-concat,CWE-95
semgrep,javascript.lang.security.audit.dangerous-spawn-shell.dangerous-spawn-shell,CWE-78
semgrep,javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,CWE-1333
semgrep,javascript.lang.security.audit.hardcoded-hmac-key.hardcoded-hmac-key,CWE-798
semgrep,javascript.lang.security.audit.incomplete-sanitization.incomplete-sanitization,CWE-116
semgrep,javascript.lang.security.audit.md5-used-as-password.md5-used-as-password,CWE-327
semgrep,javascript.lang.security.audit.path-traversal.path-join-resolve-traversal.path-join-resolve-traversal,CWE-22
semgrep,javascript.lang.security.audit.prototype-pollution.prototype-pollution-loop.prototype-pollution-loop,CWE-915
semgrep,javascript.lang.security.audit.spawn-shell-true.spawn-shell-true,CWE-78
semgrep,javascript.lang.security.audit.sqli.node-knex-sqli.node-knex-sqli,CWE-89
semgrep,javascript.lang.security.audit.sqli.node-mssql-sqli.node-mssql-sqli,CWE-89
semgrep,javascript.lang.security.audit.sqli.node-mysql-sqli.node-mysql-sqli,CWE-89
semgrep,javascript.lang.security.audit.sqli.node-postgres-sqli.node-postgres-sqli,CWE-915
semgrep,javascript.lang.security.audit.unknown-value-with-script-tag.unknown-value-with-script-tag,CWE-79
semgrep,javascript.lang.security.audit.unsafe-formatstring.unsafe-formatstring,CWE-134
semgrep,javascript.lang.security.detect-buffer-noassert.detect-buffer-noassert,CWE-119
semgrep,javascript.lang.security.detect-child-process.detect-child-process,CWE-78
semgrep,javascript.lang.security.detect-disable-mustache-escape.detect-disable-mustache-escape,CWE-116
semgrep,javascript.lang.security.detect-eval-with-expression.detect-eval-with-expression,CWE-95
semgrep,javascript.lang.security.detect-insecure-websocket.detect-insecure-websocket,CWE-319
semgrep,javascript.lang.security.detect-no-csrf-before-method-override.detect-no-csrf-before-method-override,CWE-352
semgrep,javascript.lang.security.detect-pseudorandombytes.detect-pseudoRandomBytes,CWE-338
semgrep,javascript.lang.security.insecure-object-assign.insecure-object-assign,CWE-601
semgrep,javascript.lang.security.spawn-git-clone.spawn-git-clone,CWE-78
semgrep,javascript.monaco-editor.security.audit.monaco-hover-htmlsupport.monaco-hover-htmlsupport,CWE-79
semgrep,javascript.mongodb.node-mongodb-hardcoded-secret.node-mongodb-hardcoded-secret,CWE-798
semgrep,javascript.mongoose.node-mongoose-hardcoded-secret.node-mongoose-hardcoded-secret,CWE-798
semgrep,javascript.mssql.node-mssql-empty-password.node-mssql-empty-password,CWE-287
semgrep,javascript.mssql.node-mssql-hardcoded-secret-connection-string.node-mssql-hardcoded-secret-connection-string,CWE-798
semgrep,javascript.mssql.node-mssql-hardcoded-secret.node-mssql-hardcoded-secret,CWE-798
semgrep,javascript.mysql.node-mysql-hardcoded-secret.node-mysql-hardcoded-secret,CWE-798
semgrep,javascript.node-crypto.security.aead-no-final.aead-no-final,CWE-310
semgrep,javascript.node-crypto.security.create-de-cipher-no-iv.create-de-cipher-no-iv,CWE-1204
semgrep,javascript.node-crypto.security.gcm-no-tag-length.gcm-no-tag-length,CWE-310
semgrep,javascript.node-expat.security.audit.expat-xxe.expat-xxe,CWE-611
semgrep,javascript.node-stdlib.db.sequelize-http.sequelize-http,CWE-89
semgrep,javascript.passport-jwt.security.passport-hardcode.hardcoded-passport-secret,CWE-798
semgrep,javascript.pg.node-pg-connection-string-hardcoded-secret.node-pg-connection-string-hardcoded-secret,CWE-798
semgrep,javascript.pg.node-pg-hardcoded-secret.node-pg-hardcoded-secret,CWE-798
semgrep,javascript.pg.node-pg-pool-hardcoded-secret.node-pg-pool-hardcoded-secret,CWE-798
semgrep,javascript.phantom.security.audit.phantom-injection.phantom-injection,CWE-918
semgrep,javascript.playwright.security.audit.playwright-addinitscript-code-injection.playwright-addinitscript-code-injection,CWE-918
semgrep,javascript.playwright.security.audit.playwright-evaluate-arg-injection.playwright-evaluate-arg-injection,CWE-918
semgrep,javascript.playwright.security.audit.playwright-evaluate-code-injection.playwright-evaluate-code-injection,CWE-918
semgrep,javascript.playwright.security.audit.playwright-exposed-chrome-devtools.playwright-exposed-chrome-devtools,CWE-94
semgrep,javascript.playwright.security.audit.playwright-goto-injection.playwright-goto-injection,CWE-918
semgrep,javascript.playwright.security.audit.playwright-setcontent-injection.playwright-setcontent-injection,CWE-918
semgrep,javascript.puppeteer.security.audit.puppeteer-evaluate-arg-injection.puppeteer-evaluate-arg-injection,CWE-918
semgrep,javascript.puppeteer.security.audit.puppeteer-evaluate-code-injection.puppeteer-evaluate-code-injection,CWE-918
semgrep,javascript.puppeteer.security.audit.puppeteer-exposed-chrome-devtools.puppeteer-exposed-chrome-devtools,CWE-94
semgrep,javascript.puppeteer.security.audit.puppeteer-goto-injection.puppeteer-goto-injection,CWE-918
semgrep,javascript.puppeteer.security.audit.puppeteer-setcontent-injection.puppeteer-setcontent-injection,CWE-918
semgrep,javascript.sandbox.security.audit.sandbox-code-injection.sandbox-code-injection,CWE-94
semgrep,javascript.sax.security.audit.sax-xxe.sax-xxe,CWE-611
semgrep,javascript.sequelize.node-sequelize-empty-password-argument.node-sequelize-empty-password-argument,CWE-287
semgrep,javascript.sequelize.node-sequelize-empty-password-connection-string.node-sequelize-empty-password-connection-string,CWE-287
semgrep,javascript.sequelize.node-sequelize-empty-password.node-sequelize-empty-password,CWE-287
semgrep,javascript.sequelize.node-sequelize-hardcoded-secret-argument.node-sequelize-hardcoded-secret-argument,CWE-798
semgrep,javascript.sequelize.node-sequelize-hardcoded-secret-connection-string.node-sequelize-hardcoded-secret-connection-string,CWE-798
semgrep,javascript.sequelize.node-sequelize-hardcoded-secret.node-sequelize-hardcoded-secret,CWE-798
semgrep,javascript.sequelize.security.audit.sequelize-enforce-tls.sequelize-enforce-tls,CWE-319
semgrep,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,CWE-89
semgrep,javascript.sequelize.security.audit.sequelize-tls-disabled-cert-validation.sequelize-tls-disabled-cert-validation,CWE-94
semgrep,javascript.sequelize.security.audit.sequelize-weak-tls-version.sequelize-weak-tls-version,CWE-319
semgrep,javascript.serialize-javascript.security.audit.unsafe-serialize-javascript.unsafe-serialize-javascript,CWE-80
semgrep,javascript.shelljs.security.shelljs-exec-injection.shelljs-exec-injection,CWE-78
semgrep,javascript.superagent.hardcoded-basic-token.hardcoded-basic-token,CWE-798
semgrep,javascript.superagent.hardcoded-bearer-token.hardcoded-bearer-token,CWE-798
semgrep,javascript.thenify.security.audit.multiargs-code-execution.multiargs-code-execution,CWE-94
semgrep,javascript.vm2.security.audit.vm2-code-injection.vm2-code-injection,CWE-94
semgrep,javascript.vm2.security.audit.vm2-context-injection.vm2-context-injection,CWE-94
semgrep,javascript.vue.security.audit.xss.templates.avoid-v-html.avoid-v-html,CWE-79
semgrep,javascript.wkhtmltoimage.security.audit.wkhtmltoimage-injection.wkhtmltoimage-injection,CWE-918
semgrep,javascript.wkhtmltopdf.security.audit.wkhtmltopdf-injection.wkhtmltopdf-injection,CWE-918
semgrep,javascript.xml2json.security.audit.xml2json-xxe.xml2json-xxe,CWE-611
semgrep,json.aws.security.public-s3-bucket.public-s3-bucket,CWE-264
semgrep,json.aws.security.public-s3-policy-statement.public-s3-policy-statement,CWE-264
semgrep,json.aws.security.wildcard-assume-role.wildcard-assume-role,CWE-250
semgrep,kotlin.generic.secrets.setpassword-hardcoded.setpassword-hardcoded,CWE-798
semgrep,kotlin.gradle.security.build-gradle-password-hardcoded.build-gradle-password-hardcoded,CWE-798
semgrep,kotlin.java-jwt.jwt-hardcode.jwt-hardcode,CWE-798
semgrep,kotlin.java-jwt.jwt-none-alg.jwt-none-alg,CWE-327
semgrep,kotlin.jedis.jedis-auth-hardcoded-secret.jedis-auth-hardcoded-secret,CWE-798
semgrep,kotlin.jedis.jedis-hardcoded-password.jedis-hardcoded-password,CWE-798
semgrep,kotlin.jedis.jedis-hardcoded-pool.jedis-hardcoded-pool,CWE-798
semgrep,kotlin.jjwt.jjwt-hardcode.jjwt-hardcode,CWE-798
semgrep,kotlin.ktor.active-debug-code.ktor-development-mode-conf.ktor-development-mode-conf,CWE-489
semgrep,kotlin.ktor.active-debug-code.ktor-development-mode-gradle.ktor-development-mode-gradle,CWE-489
semgrep,kotlin.ktor.active-debug-code.ktor-development-mode-yaml.ktor-development-mode-yaml,CWE-489
semgrep,kotlin.ktor.nosqli.ktor-kmongo-nosqli.ktor-kmongo-nosqli,CWE-943
semgrep,kotlin.ktor.nosqli.ktor-mongo-java-driver.ktor-mongo-java-driver,CWE-943
semgrep,kotlin.ktor.session.hardcoded-signing-key.hardcoded-signing-key,CWE-798
semgrep,kotlin.ktor.sqli.ktor-exposed-unsafe-exec-sqli.ktor-exposed-unsafe-exec-sqli,CWE-89
semgrep,kotlin.ktor.sqli.ktor-prepare-statetment-sqli.ktor-prepare-statement-sqli,CWE-89
semgrep,kotlin.ktor.xss.ktor-request-xss.ktor-request-xss,CWE-79
semgrep,kotlin.lang.security.anonymous-ldap-bind.anonymous-ldap-bind,CWE-287
semgrep,kotlin.lang.security.bad-hexa-conversion.bad-hexa-conversion,CWE-704
semgrep,kotlin.lang.security.command-injection-formatted-runtime-call.command-injection-formatted-runtime-call,CWE-78
semgrep,kotlin.lang.security.cookie-missing-httponly.cookie-missing-httponly,CWE-1004
semgrep,kotlin.lang.security.cookie-missing-secure-flag.cookie-missing-secure-flag,CWE-614
semgrep,kotlin.lang.security.crypto.hardcoded-secret-key-spec.hardcoded-secret-key-spec,CWE-798
semgrep,kotlin.lang.security.defaulthttpclient-is-deprecated.defaulthttpclient-is-deprecated,CWE-326
semgrep,kotlin.lang.security.ecb-cipher.ecb-cipher,CWE-327
semgrep,kotlin.lang.security.gcm-detection.gcm-detection,CWE-323
semgrep,kotlin.lang.security.net.secrets.hardcoded-secret-in-request-header-decoded.hardcoded-secret-in-request-header-decoded,CWE-798
semgrep,kotlin.lang.security.net.secrets.hardcoded-secret-in-request-header-encoded.hardcoded-secret-in-request-header-encoded,CWE-798
semgrep,kotlin.lang.security.net.secrets.hardcoded-secret-in-request-header.hardcoded-secret-in-request-header,CWE-798
semgrep,kotlin.lang.security.no-null-cipher.no-null-cipher,CWE-327
semgrep,kotlin.lang.security.properties.properties-hardcoded-secret.properties-hardcoded-secret,CWE-798
semgrep,kotlin.lang.security.unencrypted-socket.unencrypted-socket,CWE-319
semgrep,kotlin.lang.security.use-of-md5.use-of-md5,CWE-328
semgrep,kotlin.lang.security.use-of-sha1.use-of-sha1,CWE-327
semgrep,kotlin.lang.security.weak-rsa.use-of-weak-rsa-key,CWE-326
semgrep,kotlin.mongo.mongo-hardcoded-secret.mongo-hardcoded-secret,CWE-798
semgrep,kotlin.okhttp.secrets.empty-credentials.empty.Credentials,CWE-287
semgrep,kotlin.okhttp.secrets.hardcoded-credentials.okhttp3.Credentials,CWE-798
semgrep,kotlin.okhttp.secrets.hardcoded-secret-in-request-header-decoded.hardcoded-secret-in-request-header-decoded,CWE-798
semgrep,kotlin.okhttp.secrets.hardcoded-secret-in-request-header-encoded.hardcoded-secret-in-request-header-encoded,CWE-798
semgrep,kotlin.okhttp.secrets.hardcoded-secret-in-request-header.hardcoded-secret-in-request-header,CWE-798
semgrep,kotlin.openai.openai-hardcoded-secret.openai-hardcoded-secret,CWE-798
semgrep,kotlin.spring.exposed-exec-sqli.exposed-exec-sqli,CWE-89
semgrep,kotlin.spring.hibernate-sqli.hibernate-sqli,CWE-89
semgrep,kotlin.spring.jdbctemplate-sqli.jdbctemplate-sqli,CWE-89
semgrep,kotlin.spring.kmongo-nosqli.kmongo-nosqli,CWE-943
semgrep,kotlin.spring.mongo-driver-nosqli.mongo-driver-nosqli,CWE-943
semgrep,kotlin.spring.prepare-statetment-sqli.prepare-statement-sqli,CWE-89
